Date,State,Market,Crop,Modal_Price
2020-06-04,Maharashtra,Nasik,Tomato,4510.820569861685
2020-06-05,Maharashtra,Nasik,Tomato,4506.746046663492
2020-06-06,Maharashtra,Nasik,Tomato,4551.906021916905
2020-06-07,Maharashtra,Nasik,Tomato,4669.761798785282
2020-06-08,Maharashtra,Nasik,Tomato,4553.119711443057
2020-06-09,Maharashtra,Nasik,Tomato,4587.6581954076755
2020-06-10,Maharashtra,Nasik,Tomato,4536.46125236902
2020-06-11,Maharashtra,Nasik,Tomato,4442.199025720782
2020-06-12,Maharashtra,Nasik,Tomato,4566.632581591611
2020-06-13,Maharashtra,Nasik,Tomato,
2020-06-14,Maharashtra,Nasik,Tomato,4488.689407420343
2020-06-15,Maharashtra,Nasik,Tomato,4653.930028004565
2020-06-16,Maharashtra,Nasik,Tomato,4562.302279970634
2020-06-17,Maharashtra,Nasik,Tomato,4646.414381541608
2020-06-18,Maharashtra,Nasik,Tomato,4671.198946294144
2020-06-19,Maharashtra,Nasik,Tomato,4506.199890144139
2020-06-20,Maharashtra,Nasik,Tomato,4557.397597782274
2020-06-21,Maharashtra,Nasik,Tomato,4542.655536957575
2020-06-22,Maharashtra,Nasik,Tomato,4511.21268927005
2020-06-23,Maharashtra,Nasik,Tomato,4619.528416768137
2020-06-24,Maharashtra,Nasik,Tomato,4410.471645730172
2020-06-25,Maharashtra,Nasik,Tomato,4481.2687131683715
2020-06-26,Maharashtra,Nasik,Tomato,4589.274937103174
2020-06-27,Maharashtra,Nasik,Tomato,4554.453100267511
2020-06-28,Maharashtra,Nasik,Tomato,4527.374934841984
2020-06-29,Maharashtra,Nasik,Tomato,4455.429658348642
2020-06-30,Maharashtra,Nasik,Tomato,4554.373832832681
2020-07-01,Maharashtra,Nasik,Tomato,4565.485782242432
2020-07-02,Maharashtra,Nasik,Tomato,4543.981513158858
2020-07-03,Maharashtra,Nasik,Tomato,4446.560128057852
2020-07-04,Maharashtra,Nasik,Tomato,4458.638417494322
2020-07-05,Maharashtra,Nasik,Tomato,4577.7009876510865
2020-07-06,Maharashtra,Nasik,Tomato,4454.138346268156
2020-07-07,Maharashtra,Nasik,Tomato,4527.905155789567
2020-07-08,Maharashtra,Nasik,Tomato,4429.453609914441
2020-07-09,Maharashtra,Nasik,Tomato,
2020-07-10,Maharashtra,Nasik,Tomato,4506.5027674404955
2020-07-11,Maharashtra,Nasik,Tomato,4470.402160997086
2020-07-12,Maharashtra,Nasik,Tomato,4460.84416133661
2020-07-13,Maharashtra,Nasik,Tomato,4491.249623930571
2020-07-14,Maharashtra,Nasik,Tomato,4460.635742731955
2020-07-15,Maharashtra,Nasik,Tomato,4424.3830241968835
2020-07-16,Maharashtra,Nasik,Tomato,4519.045566161265
2020-07-17,Maharashtra,Nasik,Tomato,4509.032585807659
2020-07-18,Maharashtra,Nasik,Tomato,4379.969298872771
2020-07-19,Maharashtra,Nasik,Tomato,4450.596296907479
2020-07-20,Maharashtra,Nasik,Tomato,4501.937725196317
2020-07-21,Maharashtra,Nasik,Tomato,4465.288329778131
2020-07-22,Maharashtra,Nasik,Tomato,4408.23391017147
2020-07-23,Maharashtra,Nasik,Tomato,4475.860802079987
2020-07-24,Maharashtra,Nasik,Tomato,
2020-07-25,Maharashtra,Nasik,Tomato,4445.1542818401185
2020-07-26,Maharashtra,Nasik,Tomato,4459.7302164160765
2020-07-27,Maharashtra,Nasik,Tomato,4418.266545554049
2020-07-28,Maharashtra,Nasik,Tomato,4374.788236533218
2020-07-29,Maharashtra,Nasik,Tomato,4443.153919203224
2020-07-30,Maharashtra,Nasik,Tomato,4375.509919417908
2020-07-31,Maharashtra,Nasik,Tomato,4350.066105770357
2020-08-01,Maharashtra,Nasik,Tomato,4417.401937706238
2020-08-02,Maharashtra,Nasik,Tomato,
2020-08-03,Maharashtra,Nasik,Tomato,4408.51940073136
2020-08-04,Maharashtra,Nasik,Tomato,4401.124221678259
2020-08-05,Maharashtra,Nasik,Tomato,4409.583540861383
2020-08-06,Maharashtra,Nasik,Tomato,4461.970323938284
2020-08-07,Maharashtra,Nasik,Tomato,4369.265761584519
2020-08-08,Maharashtra,Nasik,Tomato,4319.348781735053
2020-08-09,Maharashtra,Nasik,Tomato,4436.907585628253
2020-08-10,Maharashtra,Nasik,Tomato,4424.765446038535
2020-08-11,Maharashtra,Nasik,Tomato,4472.430678535653
2020-08-12,Maharashtra,Nasik,Tomato,4441.715509482124
2020-08-13,Maharashtra,Nasik,Tomato,
2020-08-14,Maharashtra,Nasik,Tomato,4349.151154938347
2020-08-15,Maharashtra,Nasik,Tomato,
2020-08-16,Maharashtra,Nasik,Tomato,4410.262929849524
2020-08-17,Maharashtra,Nasik,Tomato,4415.926079298618
2020-08-18,Maharashtra,Nasik,Tomato,
2020-08-19,Maharashtra,Nasik,Tomato,4386.26111479071
2020-08-20,Maharashtra,Nasik,Tomato,4373.705506479538
2020-08-21,Maharashtra,Nasik,Tomato,4322.000221178621
2020-08-22,Maharashtra,Nasik,Tomato,4345.809167853304
2020-08-23,Maharashtra,Nasik,Tomato,4374.834728858571
2020-08-24,Maharashtra,Nasik,Tomato,4379.292659461395
2020-08-25,Maharashtra,Nasik,Tomato,4381.288177996184
2020-08-26,Maharashtra,Nasik,Tomato,4299.703576518514
2020-08-27,Maharashtra,Nasik,Tomato,4353.213987340134
2020-08-28,Maharashtra,Nasik,Tomato,4318.7807292787575
2020-08-29,Maharashtra,Nasik,Tomato,4379.720663650678
2020-08-30,Maharashtra,Nasik,Tomato,4423.865381638371
2020-08-31,Maharashtra,Nasik,Tomato,4410.5007398139105
2020-09-01,Maharashtra,Nasik,Tomato,4373.2869770382185
2020-09-02,Maharashtra,Nasik,Tomato,4254.0372250585615
2020-09-03,Maharashtra,Nasik,Tomato,4378.16748052414
2020-09-04,Maharashtra,Nasik,Tomato,4416.187699878752
2020-09-05,Maharashtra,Nasik,Tomato,4316.735454904174
2020-09-06,Maharashtra,Nasik,Tomato,4364.415776525895
2020-09-07,Maharashtra,Nasik,Tomato,4317.102573930328
2020-09-08,Maharashtra,Nasik,Tomato,4360.5654764545625
2020-09-09,Maharashtra,Nasik,Tomato,4344.337896434926
2020-09-10,Maharashtra,Nasik,Tomato,4313.05667769382
2020-09-11,Maharashtra,Nasik,Tomato,4365.101943681822
2020-09-12,Maharashtra,Nasik,Tomato,4318.923598930727
2020-09-13,Maharashtra,Nasik,Tomato,4277.003592308988
2020-09-14,Maharashtra,Nasik,Tomato,4396.003658736924
2020-09-15,Maharashtra,Nasik,Tomato,
2020-09-16,Maharashtra,Nasik,Tomato,
2020-09-17,Maharashtra,Nasik,Tomato,4328.592901204012
2020-09-18,Maharashtra,Nasik,Tomato,4359.687175549902
2020-09-19,Maharashtra,Nasik,Tomato,4341.118135141178
2020-09-20,Maharashtra,Nasik,Tomato,4342.023603825399
2020-09-21,Maharashtra,Nasik,Tomato,4354.355555526614
2020-09-22,Maharashtra,Nasik,Tomato,4338.105418406654
2020-09-23,Maharashtra,Nasik,Tomato,4292.5823409971745
2020-09-24,Maharashtra,Nasik,Tomato,4325.928365733413
2020-09-25,Maharashtra,Nasik,Tomato,4353.610044755081
2020-09-26,Maharashtra,Nasik,Tomato,4472.028045658814
2020-09-27,Maharashtra,Nasik,Tomato,4340.855055945244
2020-09-28,Maharashtra,Nasik,Tomato,4288.030958196103
2020-09-29,Maharashtra,Nasik,Tomato,4299.589528944154
2020-09-30,Maharashtra,Nasik,Tomato,4377.388127245253
2020-10-01,Maharashtra,Nasik,Tomato,4301.579379746637
2020-10-02,Maharashtra,Nasik,Tomato,4430.665564877798
2020-10-03,Maharashtra,Nasik,Tomato,4350.933119062481
2020-10-04,Maharashtra,Nasik,Tomato,4337.448199402466
2020-10-05,Maharashtra,Nasik,Tomato,4381.903884366627
2020-10-06,Maharashtra,Nasik,Tomato,4306.955479300682
2020-10-07,Maharashtra,Nasik,Tomato,4417.482476631246
2020-10-08,Maharashtra,Nasik,Tomato,
2020-10-09,Maharashtra,Nasik,Tomato,4402.380459539991
2020-10-10,Maharashtra,Nasik,Tomato,4396.196388000919
2020-10-11,Maharashtra,Nasik,Tomato,4275.497344088052
2020-10-12,Maharashtra,Nasik,Tomato,4454.962499084891
2020-10-13,Maharashtra,Nasik,Tomato,4286.403979754481
2020-10-14,Maharashtra,Nasik,Tomato,4363.252293010887
2020-10-15,Maharashtra,Nasik,Tomato,4308.757746504404
2020-10-16,Maharashtra,Nasik,Tomato,4342.251675527265
2020-10-17,Maharashtra,Nasik,Tomato,4311.385623466211
2020-10-18,Maharashtra,Nasik,Tomato,4331.03087549344
2020-10-19,Maharashtra,Nasik,Tomato,4359.642286255566
2020-10-20,Maharashtra,Nasik,Tomato,4412.97280739273
2020-10-21,Maharashtra,Nasik,Tomato,4410.06457378284
2020-10-22,Maharashtra,Nasik,Tomato,4376.705259699631
2020-10-23,Maharashtra,Nasik,Tomato,4235.667387118849
2020-10-24,Maharashtra,Nasik,Tomato,4342.164514129342
2020-10-25,Maharashtra,Nasik,Tomato,
2020-10-26,Maharashtra,Nasik,Tomato,4333.710873261222
2020-10-27,Maharashtra,Nasik,Tomato,4437.470047758998
2020-10-28,Maharashtra,Nasik,Tomato,4323.107135017984
2020-10-29,Maharashtra,Nasik,Tomato,4341.314999852219
2020-10-30,Maharashtra,Nasik,Tomato,4290.148872528454
2020-10-31,Maharashtra,Nasik,Tomato,4364.323008407758
2020-11-01,Maharashtra,Nasik,Tomato,4400.053205534006
2020-11-02,Maharashtra,Nasik,Tomato,4249.520064422319
2020-11-03,Maharashtra,Nasik,Tomato,4429.171135728213
2020-11-04,Maharashtra,Nasik,Tomato,4399.10963055729
2020-11-05,Maharashtra,Nasik,Tomato,4432.2766350630245
2020-11-06,Maharashtra,Nasik,Tomato,4502.9472371267975
2020-11-07,Maharashtra,Nasik,Tomato,4427.419919960871
2020-11-08,Maharashtra,Nasik,Tomato,4408.752787936258
2020-11-09,Maharashtra,Nasik,Tomato,4327.828885397365
2020-11-10,Maharashtra,Nasik,Tomato,4303.490676872095
2020-11-11,Maharashtra,Nasik,Tomato,4374.9241246860265
2020-11-12,Maharashtra,Nasik,Tomato,4427.872050597767
2020-11-13,Maharashtra,Nasik,Tomato,4457.064104767544
2020-11-14,Maharashtra,Nasik,Tomato,4414.085628800575
2020-11-15,Maharashtra,Nasik,Tomato,4463.767807769328
2020-11-16,Maharashtra,Nasik,Tomato,4396.485433654784
2020-11-17,Maharashtra,Nasik,Tomato,4495.286260241811
2020-11-18,Maharashtra,Nasik,Tomato,4386.040720502757
2020-11-19,Maharashtra,Nasik,Tomato,4460.003078279397
2020-11-20,Maharashtra,Nasik,Tomato,4452.797246726847
2020-11-21,Maharashtra,Nasik,Tomato,4406.357874086225
2020-11-22,Maharashtra,Nasik,Tomato,4481.149208909822
2020-11-23,Maharashtra,Nasik,Tomato,4476.50952414217
2020-11-24,Maharashtra,Nasik,Tomato,4440.427183221489
2020-11-25,Maharashtra,Nasik,Tomato,4447.172222754179
2020-11-26,Maharashtra,Nasik,Tomato,4362.858255899132
2020-11-27,Maharashtra,Nasik,Tomato,4420.802506768385
2020-11-28,Maharashtra,Nasik,Tomato,4423.660834247622
2020-11-29,Maharashtra,Nasik,Tomato,4515.039802260487
2020-11-30,Maharashtra,Nasik,Tomato,4487.555294322546
2020-12-01,Maharashtra,Nasik,Tomato,4528.275914751795
2020-12-02,Maharashtra,Nasik,Tomato,4480.198460099908
2020-12-03,Maharashtra,Nasik,Tomato,4500.670580602839
2020-12-04,Maharashtra,Nasik,Tomato,4441.061737235112
2020-12-05,Maharashtra,Nasik,Tomato,4497.823903563318
2020-12-06,Maharashtra,Nasik,Tomato,4377.095454570521
2020-12-07,Maharashtra,Nasik,Tomato,4452.6288581302515
2020-12-08,Maharashtra,Nasik,Tomato,4490.685061895723
2020-12-09,Maharashtra,Nasik,Tomato,4420.74981127949
2020-12-10,Maharashtra,Nasik,Tomato,4490.403121085402
2020-12-11,Maharashtra,Nasik,Tomato,4580.389860793851
2020-12-12,Maharashtra,Nasik,Tomato,4557.944114854961
2020-12-13,Maharashtra,Nasik,Tomato,4548.438355180891
2020-12-14,Maharashtra,Nasik,Tomato,4620.772947384068
2020-12-15,Maharashtra,Nasik,Tomato,
2020-12-16,Maharashtra,Nasik,Tomato,4502.249014998174
2020-12-17,Maharashtra,Nasik,Tomato,4547.894812216918
2020-12-18,Maharashtra,Nasik,Tomato,4445.601274843177
2020-12-19,Maharashtra,Nasik,Tomato,4461.38034874454
2020-12-20,Maharashtra,Nasik,Tomato,4572.002456855743
2020-12-21,Maharashtra,Nasik,Tomato,4541.537340435697
2020-12-22,Maharashtra,Nasik,Tomato,4501.9509363639345
2020-12-23,Maharashtra,Nasik,Tomato,4540.97439133366
2020-12-24,Maharashtra,Nasik,Tomato,4600.890777101597
2020-12-25,Maharashtra,Nasik,Tomato,4596.783709922844
2020-12-26,Maharashtra,Nasik,Tomato,4749.193923634392
2020-12-27,Maharashtra,Nasik,Tomato,4603.608574361919
2020-12-28,Maharashtra,Nasik,Tomato,4573.3361862011525
2020-12-29,Maharashtra,Nasik,Tomato,4598.234053838506
2020-12-30,Maharashtra,Nasik,Tomato,4583.4743485746485
2020-12-31,Maharashtra,Nasik,Tomato,4597.626195405624
2021-01-01,Maharashtra,Nasik,Tomato,4598.075143262793
2021-01-02,Maharashtra,Nasik,Tomato,
2021-01-03,Maharashtra,Nasik,Tomato,4546.59008665431
2021-01-04,Maharashtra,Nasik,Tomato,4596.849671253567
2021-01-05,Maharashtra,Nasik,Tomato,
2021-01-06,Maharashtra,Nasik,Tomato,4549.924168832619
2021-01-07,Maharashtra,Nasik,Tomato,4688.363734281489
2021-01-08,Maharashtra,Nasik,Tomato,4639.48983725725
2021-01-09,Maharashtra,Nasik,Tomato,4654.001817418239
2021-01-10,Maharashtra,Nasik,Tomato,4653.2700588997095
2021-01-11,Maharashtra,Nasik,Tomato,4652.572599814593
2021-01-12,Maharashtra,Nasik,Tomato,4630.118126106197
2021-01-13,Maharashtra,Nasik,Tomato,4642.3332417750835
2021-01-14,Maharashtra,Nasik,Tomato,4630.322944309954
2021-01-15,Maharashtra,Nasik,Tomato,4645.210950908006
2021-01-16,Maharashtra,Nasik,Tomato,4610.194428080768
2021-01-17,Maharashtra,Nasik,Tomato,4702.345502052772
2021-01-18,Maharashtra,Nasik,Tomato,4707.357413950195
2021-01-19,Maharashtra,Nasik,Tomato,4711.433217088254
2021-01-20,Maharashtra,Nasik,Tomato,4697.094450861393
2021-01-21,Maharashtra,Nasik,Tomato,4655.356359476537
2021-01-22,Maharashtra,Nasik,Tomato,4652.947147066174
2021-01-23,Maharashtra,Nasik,Tomato,4696.221430736178
2021-01-24,Maharashtra,Nasik,Tomato,4773.173253830261
2021-01-25,Maharashtra,Nasik,Tomato,4606.912571167397
2021-01-26,Maharashtra,Nasik,Tomato,4671.103715036476
2021-01-27,Maharashtra,Nasik,Tomato,4698.121818667568
2021-01-28,Maharashtra,Nasik,Tomato,4646.122650211083
2021-01-29,Maharashtra,Nasik,Tomato,4679.289559631553
2021-01-30,Maharashtra,Nasik,Tomato,4611.237364269103
2021-01-31,Maharashtra,Nasik,Tomato,4798.85924115921
2021-02-01,Maharashtra,Nasik,Tomato,4713.399702009689
2021-02-02,Maharashtra,Nasik,Tomato,4662.197144924118
2021-02-03,Maharashtra,Nasik,Tomato,4653.751162454911
2021-02-04,Maharashtra,Nasik,Tomato,4704.344105040024
2021-02-05,Maharashtra,Nasik,Tomato,4682.751518818302
2021-02-06,Maharashtra,Nasik,Tomato,4799.989313238779
2021-02-07,Maharashtra,Nasik,Tomato,4783.828943928814
2021-02-08,Maharashtra,Nasik,Tomato,4790.253893058038
2021-02-09,Maharashtra,Nasik,Tomato,4752.536824693747
2021-02-10,Maharashtra,Nasik,Tomato,4702.436851163058
2021-02-11,Maharashtra,Nasik,Tomato,4719.862022671277
2021-02-12,Maharashtra,Nasik,Tomato,4805.210002960117
2021-02-13,Maharashtra,Nasik,Tomato,4810.064914528477
2021-02-14,Maharashtra,Nasik,Tomato,4774.138734550407
2021-02-15,Maharashtra,Nasik,Tomato,4787.329853115833
2021-02-16,Maharashtra,Nasik,Tomato,4741.041156009587
2021-02-17,Maharashtra,Nasik,Tomato,4742.370468959601
2021-02-18,Maharashtra,Nasik,Tomato,4735.419546606289
2021-02-19,Maharashtra,Nasik,Tomato,4791.118483356305
2021-02-20,Maharashtra,Nasik,Tomato,4753.614940264063
2021-02-21,Maharashtra,Nasik,Tomato,4728.17633327294
2021-02-22,Maharashtra,Nasik,Tomato,4835.395622919185
2021-02-23,Maharashtra,Nasik,Tomato,4686.2083661987745
2021-02-24,Maharashtra,Nasik,Tomato,4709.917211004576
2021-02-25,Maharashtra,Nasik,Tomato,
2021-02-26,Maharashtra,Nasik,Tomato,4869.33809011632
2021-02-27,Maharashtra,Nasik,Tomato,4776.546417389496
2021-02-28,Maharashtra,Nasik,Tomato,4919.671956483797
2021-03-01,Maharashtra,Nasik,Tomato,4713.972512202867
2021-03-02,Maharashtra,Nasik,Tomato,4821.918910386503
2021-03-03,Maharashtra,Nasik,Tomato,4775.668411640682
2021-03-04,Maharashtra,Nasik,Tomato,4799.535272606928
2021-03-05,Maharashtra,Nasik,Tomato,4828.049959426899
2021-03-06,Maharashtra,Nasik,Tomato,4715.025116242395
2021-03-07,Maharashtra,Nasik,Tomato,4817.373169519233
2021-03-08,Maharashtra,Nasik,Tomato,4798.234799152186
2021-03-09,Maharashtra,Nasik,Tomato,4837.473523443409
2021-03-10,Maharashtra,Nasik,Tomato,4758.490326709656
2021-03-11,Maharashtra,Nasik,Tomato,4868.478608835167
2021-03-12,Maharashtra,Nasik,Tomato,4875.940672848115
2021-03-13,Maharashtra,Nasik,Tomato,4835.356614576625
2021-03-14,Maharashtra,Nasik,Tomato,
2021-03-15,Maharashtra,Nasik,Tomato,
2021-03-16,Maharashtra,Nasik,Tomato,4771.081178226803
2021-03-17,Maharashtra,Nasik,Tomato,4761.90156391662
2021-03-18,Maharashtra,Nasik,Tomato,4785.682119838504
2021-03-19,Maharashtra,Nasik,Tomato,4774.040384634276
2021-03-20,Maharashtra,Nasik,Tomato,4865.054409587788
2021-03-21,Maharashtra,Nasik,Tomato,4836.911335594154
2021-03-22,Maharashtra,Nasik,Tomato,4894.320855549736
2021-03-23,Maharashtra,Nasik,Tomato,4794.330621873523
2021-03-24,Maharashtra,Nasik,Tomato,4886.507416579337
2021-03-25,Maharashtra,Nasik,Tomato,4766.295787708305
2021-03-26,Maharashtra,Nasik,Tomato,4785.418998813796
2021-03-27,Maharashtra,Nasik,Tomato,4812.433484150607
2021-03-28,Maharashtra,Nasik,Tomato,4887.711944762103
2021-03-29,Maharashtra,Nasik,Tomato,4786.812524469923
2021-03-30,Maharashtra,Nasik,Tomato,4795.8735761633925
2021-03-31,Maharashtra,Nasik,Tomato,4889.066271436179
2021-04-01,Maharashtra,Nasik,Tomato,4824.88968293838
2021-04-02,Maharashtra,Nasik,Tomato,4871.537475252338
2021-04-03,Maharashtra,Nasik,Tomato,
2021-04-04,Maharashtra,Nasik,Tomato,4746.246535173112
2021-04-05,Maharashtra,Nasik,Tomato,4780.125582265742
2021-04-06,Maharashtra,Nasik,Tomato,4866.085329090147
2021-04-07,Maharashtra,Nasik,Tomato,4817.348405631605
2021-04-08,Maharashtra,Nasik,Tomato,4900.105855039774
2021-04-09,Maharashtra,Nasik,Tomato,
2021-04-10,Maharashtra,Nasik,Tomato,4899.196548891544
2021-04-11,Maharashtra,Nasik,Tomato,4864.440117080682
2021-04-12,Maharashtra,Nasik,Tomato,4803.059318807639
2021-04-13,Maharashtra,Nasik,Tomato,4800.212339563362
2021-04-14,Maharashtra,Nasik,Tomato,4820.289982802256
2021-04-15,Maharashtra,Nasik,Tomato,4827.1982857344565
2021-04-16,Maharashtra,Nasik,Tomato,4852.004045725799
2021-04-17,Maharashtra,Nasik,Tomato,4818.717732419314
2021-04-18,Maharashtra,Nasik,Tomato,4823.469209449387
2021-04-19,Maharashtra,Nasik,Tomato,4805.616312625654
2021-04-20,Maharashtra,Nasik,Tomato,4747.471057766555
2021-04-21,Maharashtra,Nasik,Tomato,4808.402213765269
2021-04-22,Maharashtra,Nasik,Tomato,4793.021567433063
2021-04-23,Maharashtra,Nasik,Tomato,4843.036121612903
2021-04-24,Maharashtra,Nasik,Tomato,4866.142840864706
2021-04-25,Maharashtra,Nasik,Tomato,4853.759238870932
2021-04-26,Maharashtra,Nasik,Tomato,4759.491957360382
2021-04-27,Maharashtra,Nasik,Tomato,4850.142274381703
2021-04-28,Maharashtra,Nasik,Tomato,4811.589299497805
2021-04-29,Maharashtra,Nasik,Tomato,4834.001749818007
2021-04-30,Maharashtra,Nasik,Tomato,4882.029538609881
2021-05-01,Maharashtra,Nasik,Tomato,4910.786036213036
2021-05-02,Maharashtra,Nasik,Tomato,4848.756924087589
2021-05-03,Maharashtra,Nasik,Tomato,4759.957853008477
2021-05-04,Maharashtra,Nasik,Tomato,4743.225774324749
2021-05-05,Maharashtra,Nasik,Tomato,4713.134129353003
2021-05-06,Maharashtra,Nasik,Tomato,4821.356777753003
2021-05-07,Maharashtra,Nasik,Tomato,4792.761186178632
2021-05-08,Maharashtra,Nasik,Tomato,4733.568421985049
2021-05-09,Maharashtra,Nasik,Tomato,4776.7175075724435
2021-05-10,Maharashtra,Nasik,Tomato,
2021-05-11,Maharashtra,Nasik,Tomato,4731.017002726974
2021-05-12,Maharashtra,Nasik,Tomato,4857.039717086428
2021-05-13,Maharashtra,Nasik,Tomato,4744.850637845385
2021-05-14,Maharashtra,Nasik,Tomato,4808.664496445188
2021-05-15,Maharashtra,Nasik,Tomato,4803.4774708366085
2021-05-16,Maharashtra,Nasik,Tomato,4793.551708037672
2021-05-17,Maharashtra,Nasik,Tomato,4867.6318383764155
2021-05-18,Maharashtra,Nasik,Tomato,4746.585022808667
2021-05-19,Maharashtra,Nasik,Tomato,4738.70092654651
2021-05-20,Maharashtra,Nasik,Tomato,4783.377585948045
2021-05-21,Maharashtra,Nasik,Tomato,4790.607495804027
2021-05-22,Maharashtra,Nasik,Tomato,4716.0531756195105
2021-05-23,Maharashtra,Nasik,Tomato,4769.723269954847
2021-05-24,Maharashtra,Nasik,Tomato,4841.447709891254
2021-05-25,Maharashtra,Nasik,Tomato,4779.63302200297
2021-05-26,Maharashtra,Nasik,Tomato,4837.696067770493
2021-05-27,Maharashtra,Nasik,Tomato,4763.46884852909
2021-05-28,Maharashtra,Nasik,Tomato,
2021-05-29,Maharashtra,Nasik,Tomato,4791.199365758815
2021-05-30,Maharashtra,Nasik,Tomato,4756.117261300043
2021-05-31,Maharashtra,Nasik,Tomato,
2021-06-01,Maharashtra,Nasik,Tomato,4877.5961745157065
2021-06-02,Maharashtra,Nasik,Tomato,4700.883242185824
2021-06-03,Maharashtra,Nasik,Tomato,4737.007693517114
2021-06-04,Maharashtra,Nasik,Tomato,4892.054639009665
2021-06-05,Maharashtra,Nasik,Tomato,4690.298450869962
2021-06-06,Maharashtra,Nasik,Tomato,4652.742011835161
2021-06-07,Maharashtra,Nasik,Tomato,4790.7241061157065
2021-06-08,Maharashtra,Nasik,Tomato,4727.171361305848
2021-06-09,Maharashtra,Nasik,Tomato,4739.923372779893
2021-06-10,Maharashtra,Nasik,Tomato,4730.918890651517
2021-06-11,Maharashtra,Nasik,Tomato,4809.509850000546
2021-06-12,Maharashtra,Nasik,Tomato,4753.523281183325
2021-06-13,Maharashtra,Nasik,Tomato,4778.515654927897
2021-06-14,Maharashtra,Nasik,Tomato,4735.135540779885
2021-06-15,Maharashtra,Nasik,Tomato,4770.536144388937
2021-06-16,Maharashtra,Nasik,Tomato,4749.4951930178295
2021-06-17,Maharashtra,Nasik,Tomato,4805.263475787853
2021-06-18,Maharashtra,Nasik,Tomato,4662.454959667431
2021-06-19,Maharashtra,Nasik,Tomato,4710.563422065285
2021-06-20,Maharashtra,Nasik,Tomato,4768.148031985434
2021-06-21,Maharashtra,Nasik,Tomato,4840.798109210489
2021-06-22,Maharashtra,Nasik,Tomato,4687.2122597224
2021-06-23,Maharashtra,Nasik,Tomato,4744.51980870761
2021-06-24,Maharashtra,Nasik,Tomato,4764.042590583326
2021-06-25,Maharashtra,Nasik,Tomato,4700.6193190365375
2021-06-26,Maharashtra,Nasik,Tomato,4741.435058528443
2021-06-27,Maharashtra,Nasik,Tomato,4677.830864700237
2021-06-28,Maharashtra,Nasik,Tomato,4779.062129670216
2021-06-29,Maharashtra,Nasik,Tomato,4631.172476095995
2021-06-30,Maharashtra,Nasik,Tomato,4723.681020993269
2021-07-01,Maharashtra,Nasik,Tomato,4724.421415857881
2021-07-02,Maharashtra,Nasik,Tomato,4671.698812253729
2021-07-03,Maharashtra,Nasik,Tomato,4665.125898519759
2021-07-04,Maharashtra,Nasik,Tomato,4643.027664396578
2021-07-05,Maharashtra,Nasik,Tomato,4614.070967697246
2021-07-06,Maharashtra,Nasik,Tomato,4749.609670797429
2021-07-07,Maharashtra,Nasik,Tomato,4669.328152981133
2021-07-08,Maharashtra,Nasik,Tomato,4697.828746632487
2021-07-09,Maharashtra,Nasik,Tomato,4732.313856880973
2021-07-10,Maharashtra,Nasik,Tomato,4719.818047306656
2021-07-11,Maharashtra,Nasik,Tomato,
2021-07-12,Maharashtra,Nasik,Tomato,4660.258087997332
2021-07-13,Maharashtra,Nasik,Tomato,
2021-07-14,Maharashtra,Nasik,Tomato,4601.0976540391075
2021-07-15,Maharashtra,Nasik,Tomato,4681.982836471623
2021-07-16,Maharashtra,Nasik,Tomato,4663.4063249406545
2021-07-17,Maharashtra,Nasik,Tomato,4665.6384791065175
2021-07-18,Maharashtra,Nasik,Tomato,4669.467102663731
2021-07-19,Maharashtra,Nasik,Tomato,4534.444073966339
2021-07-20,Maharashtra,Nasik,Tomato,4567.8744888222245
2021-07-21,Maharashtra,Nasik,Tomato,4634.808996027776
2021-07-22,Maharashtra,Nasik,Tomato,4591.605704061873
2021-07-23,Maharashtra,Nasik,Tomato,4611.961486014587
2021-07-24,Maharashtra,Nasik,Tomato,4618.894663876265
2021-07-25,Maharashtra,Nasik,Tomato,4632.974306370374
2021-07-26,Maharashtra,Nasik,Tomato,4679.950454848337
2021-07-27,Maharashtra,Nasik,Tomato,4543.67235111041
2021-07-28,Maharashtra,Nasik,Tomato,4611.311886947563
2021-07-29,Maharashtra,Nasik,Tomato,4627.981495084774
2021-07-30,Maharashtra,Nasik,Tomato,4512.236304687012
2021-07-31,Maharashtra,Nasik,Tomato,4621.604511559795
2021-08-01,Maharashtra,Nasik,Tomato,4612.034687910507
2021-08-02,Maharashtra,Nasik,Tomato,4512.443009823905
2021-08-03,Maharashtra,Nasik,Tomato,4530.4627905056595
2021-08-04,Maharashtra,Nasik,Tomato,4549.123509591258
2021-08-05,Maharashtra,Nasik,Tomato,4657.674626276282
2021-08-06,Maharashtra,Nasik,Tomato,4574.96621761815
2021-08-07,Maharashtra,Nasik,Tomato,4651.824850693815
2021-08-08,Maharashtra,Nasik,Tomato,4601.628856152138
2021-08-09,Maharashtra,Nasik,Tomato,4556.8796059708375
2021-08-10,Maharashtra,Nasik,Tomato,
2021-08-11,Maharashtra,Nasik,Tomato,4536.696543170873
2021-08-12,Maharashtra,Nasik,Tomato,
2021-08-13,Maharashtra,Nasik,Tomato,4523.021063215387
2021-08-14,Maharashtra,Nasik,Tomato,4535.884527108359
2021-08-15,Maharashtra,Nasik,Tomato,4538.465653175306
2021-08-16,Maharashtra,Nasik,Tomato,4595.5862204584855
2021-08-17,Maharashtra,Nasik,Tomato,4513.532440039032
2021-08-18,Maharashtra,Nasik,Tomato,4586.807834160655
